2026-02-24T14:14:36.653Z | INFO | GET /api/users/profile | Status: 200 | Time: 7ms | Result: ALLOWED | CacheStatus: HIT
2026-02-24T14:40:48.418Z | ERROR | GET /api/auth/health | Status: 429 | Time: 30ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.418Z | ERROR | GET /api/auth/health | Status: 429 | Time: 30ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.418Z | ERROR | GET /api/auth/health | Status: 429 | Time: 30ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.418Z | ERROR | GET /api/auth/health | Status: 429 | Time: 30ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.418Z | ERROR | GET /api/auth/health | Status: 429 | Time: 30ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.445Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.445Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.445Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.445Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.446Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.446Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.446Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.446Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.446Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.446Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.446Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.446Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.446Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.446Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.446Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.446Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.446Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.446Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.447Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.447Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.447Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.447Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.447Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.447Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.447Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.447Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.447Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.447Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.448Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.448Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.448Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.448Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.448Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.448Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.448Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.448Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.448Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.448Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.449Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.449Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.449Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.449Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.449Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.449Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.449Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.449Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.449Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.449Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.449Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.450Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.450Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.450Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.450Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.450Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.450Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.450Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.450Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.450Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.450Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.450Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.450Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.451Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.451Z | ERROR | GET /api/auth/health | Status: 429 | Time: 29ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.451Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.451Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.451Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.451Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.451Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.451Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.451Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.451Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.451Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.451Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.451Z | ERROR | GET /api/auth/health | Status: 429 | Time: 28ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.452Z | ERROR | GET /api/auth/health | Status: 429 | Time: 29ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.452Z | ERROR | GET /api/auth/health | Status: 429 | Time: 29ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.452Z | ERROR | GET /api/auth/health | Status: 429 | Time: 29ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 29ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 30ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 30ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 30ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 30ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 30ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 30ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 30ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 30ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.453Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.454Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.454Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.454Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.454Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.454Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.454Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.454Z | ERROR | GET /api/auth/health | Status: 429 | Time: 27ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.481Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.482Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.482Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.482Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.482Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.482Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.482Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.482Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.482Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.482Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.482Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.482Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.482Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.482Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.483Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.483Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.483Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.483Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.483Z | ERROR | GET /api/auth/health | Status: 429 | Time: 26ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.483Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.483Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.483Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.483Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.483Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 24ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.484Z | ERROR | GET /api/auth/health | Status: 429 | Time: 24ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 24ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 25ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 24ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 24ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 24ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 24ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.485Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.486Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.487Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.487Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.487Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.487Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.487Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.487Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.487Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.487Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.487Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.487Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.487Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.487Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.487Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.488Z | ERROR | GET /api/auth/health | Status: 429 | Time: 22ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.488Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.488Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.488Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
2026-02-24T14:40:48.488Z | ERROR | GET /api/auth/health | Status: 429 | Time: 23ms | Result: BLOCKED | CacheStatus: NONE
